id,domain,status,kimi_status,human_priority,doubao_n_dropped,codex,doubao,kimi,rule,sentence
1838-s0008,人工智能招聘,empty_mismatch,pending,True,0,[],互联网公司/K | BI/K | 广告运营分析/S,,互联网公司经营或/K | BI相关/K | 广告运营分析优先/S,4、三年以上大中型互联网公司经营或BI相关工作经验，互联网公司广告运营分析优先；
1838-s0009,人工智能招聘,span_mismatch,pending,True,1,逻辑分析能力/T | 严谨/T,业务逻辑敏感/T | 逻辑分析能力/T | 系统性思维/T | 数据思维/T | 数据决策意识/T | 思维缜密/T | 做事认真严谨/T,,商业和业务逻辑敏/K | 逻辑分析能力和系/T | 数据思维和数据决/T | 思维缜密，做事认/T,5、对商业和业务逻辑敏感，具备良好的逻辑分析能力和系统性思维能力，优秀的数据思维和数据决策意识，且思维缜密，做事认真严谨；
1838-s0010,人工智能招聘,span_mismatch,pending,True,0,协调能力/T,人际沟通/T | 协调能力/T,,人际沟通/T | 协调能/T,6、有较强的人际沟通、协调能力；
1838-s0011,人工智能招聘,span_mismatch,pending,True,2,解决问题/S,团队合作/T | 沟通反馈/T,,团队合作能/T | 良好的沟通反/T | 协调跨/T | 解决问题/T,7、具备团队合作能力，能良好的沟通反馈能力，协调跨部门需求和解决问题；
1838-s0012,人工智能招聘,span_mismatch,pending,True,3,广告投放/S | 踏实/T | 细心/T | 抗压能力强/T,踏实/T | 细心/T | 数据敏感度/T | 抗压能力/T,,协助销/S | 指导客/S | 优化广/S | 提升广/S | 踏实/T | 细心/T | 有数/T,一句话介绍工作内容：base在广告销售团队，协助销售，指导客户广告投放，优化广告效果，提升广告主的消耗以完成团队的销售目标特质：踏实、细心、有数据敏感度、抗压能力强
1839-s0000,人工智能招聘,empty_mismatch,pending,True,0,[],流媒体开发/S,,流媒体开发/S,岗位职责： 1、进行流媒体开发；
1839-s0001,人工智能招聘,span_mismatch,pending,True,0,音视频格式解析/S,音视频格式解析/S | 封装格式解析/S | 音视频编解码优化/S,,音视频格式解析/S, 2、音视频格式解析，封装格式解析，音视频编解码优化；
1839-s0002,人工智能招聘,empty_mismatch,pending,True,1,[],设备接入/S | 系统平台/K | 推流/S | 拉流/S,,快速熟悉外/T | 接入现/S | 推流和拉流操/S, 3、能够快速熟悉外部设备的SDK，并将设备接入现有系统平台，实现推流和拉流操作；
1839-s0003,人工智能招聘,span_mismatch,pending,True,1,优化/S,视频编解码/S,,实现视/S | 优化/S, 4、实现视频编解码功能和相关平台的优化；
1839-s0004,人工智能招聘,agree_empty,pending,False,2,[],[],,功能的实现和相关/S | 模块实现/S, 5、视频业务功能的实现和相关协议的模块实现。
1839-s0005,人工智能招聘,span_mismatch,pending,True,0,图像识别/K | 算法/K | 网络/K,视频图像识别算法/S | 网络视频开发/S,,视频图像识别算法/S | 网络视频开发经验/S, 6、视频图像识别算法实现 任职要求： 1.有3年以上网络视频开发经验；
1839-s0006,人工智能招聘,span_mismatch,pending,True,1,RTCP协议/K,视频行业/K | RTCP协议/K | 协议解析/S | 编程/S,,视频行业有/K | RTCP协议/K | 经验/S,"对视频行业有深入的认识和理解 2.精通RTP/RTCP协议,有丰富的RTP/RTCP协议解析编程经验;"
1839-s0007,人工智能招聘,span_mismatch,pending,True,0,directshow/S,directshow/S | OPENGL/S | 开发/S,,directshow，OPENGL开发/S, 3.熟悉directshow，OPENGL开发;
1839-s0008,人工智能招聘,span_mismatch,pending,True,2,视频Codec/K | H263/K | 系统开发/S | 图像识别/K | 算法开发/S,视频Codec/K | H263/K | H264/K | 语音通讯开发/S | 语音输入输出技术/K | 视频系统开发/S | 视频图像识别算法开发/S,,"视频Codec/K | H263, H264等. 5/K | 语音通讯开发经验/S | 语音输入输出技术/K | 视频系统开发及优/S | 视频图像识别算法/S"," 4.熟悉视频Codec，熟悉H263, H264等. 5.有语音通讯开发经验，了解语音输入输出技术，更佳 6.有流媒体或视频系统开发及优化经历者优先. 7.有视频图像识别算法开发经验 （来源 马克数据网）"
1840-s0000,人工智能招聘,span_mismatch,pending,True,2,大数据平台/K,智能交通/K | 大数据平台/K | 运营/S,,大数据平台项/K | 运营工作/S | 提升业/S | 带领公/S | 执行公/S | 经营战略，完成公/K,岗位职责：1、这个岗位主要负责公司智能交通大数据平台项目的运营工作，提升业务营运效益，带领公司的管理团队，执行公司的经营战略，完成公司的年度业务计划；
1840-s0001,人工智能招聘,empty_mismatch,pending,True,4,实施/S,[],,营销策略的拟/K | 与实施/S | 营销预算进/K | 制定工作计划并实/S,2、负责公司全年整体营销策略的拟定与实施，并对营销预算进行整体预测，制定工作计划并实施；
1840-s0002,人工智能招聘,span_mismatch,pending,True,2,市场营销/K,公关策略/K | 实施方案/S,,组织分/S | 落实市/S | 市场营销工作/K,3、组织分解落实市场目标、公关策略和具体实施方案，全面负责政府项目的市场营销工作；
1840-s0003,人工智能招聘,empty_mismatch,pending,True,3,[],推广模式/K | 市场管理规范/K,,组建市场团队并完/T | 推广模式，制定和/S | 市场管理规范和工/K,4、负责组建市场团队并完善管理体系和推广模式，制定和完善市场管理规范和工作流程；
1840-s0004,人工智能招聘,span_mismatch,pending,True,2,协调/T,部门协调/T | 团队执行/S,,协调/T | 调配利/S | 策划并带领团队执/T,5、负责与各相关部门协调，合理调配利用资源，策划并带领团队执行市场工作计划。
1840-s0005,人工智能招聘,agree_empty,pending,False,0,[],[],,[],岗位 （来 自 马 克 数 据 网）
1841-s0000,人工智能招聘,empty_mismatch,pending,True,1,[],品牌建设/S | 线下推广/S | 渠道外联/S,,制定实/S | 等计划及方案/S,岗位职责： 1、制定实施公司品牌建设、线下推广及渠道外联等计划及方案，完成注册量、知名度等指标；
1841-s0001,人工智能招聘,span_mismatch,pending,True,4,策划/S | 数据分析/S,数据分析/S,,策划与执行/S | 数据分析和挖掘/S | 总结效/S | 优化解/S, 2、参与策划与执行，对平台数据分析和挖掘，定期总结效果，优化解决方案；
1841-s0002,人工智能招聘,empty_mismatch,pending,True,5,管理/S,[],,组建与管理，拓展/S | 对数据做分析总结/S," 3、地推团队的组建与管理，拓展渠道及发展商业合作伙伴, 并对数据做分析总结；"
1841-s0003,人工智能招聘,agree_empty,pending,False,3,[],[],,发展新/S | 挖掘需/S | 与客户保持良/T, 4、发展新客户，挖掘需求，与客户保持良好关系；
1841-s0004,人工智能招聘,empty_mismatch,pending,True,2,分析/S,[],,反馈平台存/S | 竞争对手进/K | 分析/S,反馈平台存在问题，对竞争对手进行分析；
1841-s0005,人工智能招聘,empty_mismatch,pending,True,2,[],业务考核/S | 技能指导/S,,对员工入职后的各/S, 5、负责对员工入职后的各项工作安排，业务考核及技能指导，完善各项管理制度。
1841-s0006,人工智能招聘,span_mismatch,pending,True,0,市场营销/K | 电子商务/K | 大专/K | 医疗行业/K,市场营销/K | 电子商务/K | 广告/K | 大专以上学历/K | 口腔医疗行业/K,,市场营销/K | 电子商/K, 任职要求： 1、市场营销、电子商务、广告、专业，大专以上学历，2年以上同岗位经验，口腔医疗行业经验优先；
1841-s0007,人工智能招聘,span_mismatch,pending,True,1,独立思维/T | 沟通协调能力/T | 商务谈判/S,独立思维/T | 沟通协调能力/T | 商务谈判技巧/S,,独立思维，市场触/T | 沟通协调能力及商/T, 2、独立思维，市场触觉敏锐，较强的沟通协调能力及商务谈判技巧；
1841-s0008,人工智能招聘,span_mismatch,pending,True,0,承压能力强/T,团队建设管理/S | 承压能力/T,,团队建设管理经验/T | 承压能力强/T,团队建设管理经验，承压能力强；
1841-s0009,人工智能招聘,empty_mismatch,pending,True,0,[],互联网/K | 性格沉着/T | 冷静/T | 外向/T,,[], 3、热爱互联网，性格沉着、冷静、外向；
1841-s0010,人工智能招聘,empty_mismatch,pending,True,0,面试/S,[],,[], 4、面试请提供案例等作品；
1841-s0011,人工智能招聘,agree_empty,pending,False,0,[],[],,[],工作地点：广州。
1841-s0012,人工智能招聘,agree_empty,pending,False,0,[],[],,[], 薪资：底薪+提成 公司福利： 1、周末双休，5天7.5小时工作制，享受带薪年假和国家各类法定节假日；
1841-s0013,人工智能招聘,agree_empty,pending,False,0,[],[],,[], 2、上班时间：9：00－12：00 13：30－18：00；
1841-s0014,人工智能招聘,agree_empty,pending,False,0,[],[],,[], 3、为员工购买五险一金，另享有补充商业险；
1841-s0015,人工智能招聘,agree_empty,pending,False,0,[],[],,[], 4、每年享有健康体检福利；
1841-s0016,人工智能招聘,agree_empty,pending,False,0,[],[],,旅游活动或文体活/T, 5、不定期组织员工旅游活动或文体活动；
1841-s0017,人工智能招聘,agree_empty,pending,False,0,[],[],,[], 6、享有节日礼金、公司关怀等福利；
1841-s0018,人工智能招聘,agree_empty,pending,False,0,[],[],,[], 7、舒适的办公环境，创意园独幢工作园区，独具格调和氛围的外围环境；
1841-s0019,人工智能招聘,agree_empty,pending,False,0,[],[],,培训提/S | 晋升通/T, 8、持续的岗位/专项培训提升机会，畅通的晋升通道；
1841-s0020,人工智能招聘,agree_empty,pending,False,0,[],[],,[], 9、不定期安排下午茶时间；
1841-s0021,人工智能招聘,agree_empty,pending,False,0,[],[],,[], 10、每个月组织员工生日会，享有生日礼金福利；
1841-s0022,人工智能招聘,agree_empty,pending,False,0,[],[],,[], 11、享有学历补贴+工作餐补贴+通讯费补贴+工龄补贴+绩效资金；
1841-s0023,人工智能招聘,agree_empty,pending,False,0,[],[],,[], 12、每年年会奖品丰厚，年底绩效双薪/年终奖；
1841-s0024,人工智能招聘,agree_empty,pending,False,0,[],[],,工作氛围/T | 行政人事工作流程/T, 13、温馨快乐的工作氛围、人性化的行政人事工作流程；
1841-s0025,人工智能招聘,agree_empty,pending,False,0,[],[],,[]," ……更多福利，持续完善 ,Boss leewan 4k-6k 诚聘"
1842-s0000,人工智能招聘,span_mismatch,pending,True,1,产品规划/S,安防行业/K | 市场趋势/K | 产品规划/K,,安防行业市/K | 制定产/S | 推广计划/S,岗位职责： 1.把握安防行业市场趋势，并根据公司的情况和产品规划，制定产品研发推广计划；
1842-s0001,人工智能招聘,empty_mismatch,pending,True,2,[],新品上市全案跟踪/S,,新品上市全案跟踪/S, 2.产品线内新品上市全案跟踪，新产品上市推广计划的实施和后续评估；
1842-s0002,人工智能招聘,agree_spans,pending,False,1,需求分析/S | 产品策划/S,需求分析/S | 产品策划/S,,管理来/S | 业务需求，完成需/K | 产品策划/S, 3.负责管理来自用户和公司内部的业务需求，完成需求分析，并完成产品策划；
1842-s0003,人工智能招聘,span_mismatch,pending,True,1,销售/S | 研发/S,解决方案/S,,协调市/T | 销售/K | 生产/K | 研发/K | 寻求解决方案/S, 4.以产品负责人的角色，协调市场、销售、生产、研发等部门，共同寻求解决方案；
1842-s0004,人工智能招聘,empty_mismatch,pending,True,1,[],包装整合/S | 产品包装设计/S,,包装整合以/S | 产品包装设计/S | 创意各/S, 5.完成公司包装整合以及产品包装设计，针对市场需求设计创意各种宣传画册等；
1842-s0005,人工智能招聘,type_only,pending,True,1,售后培训/K,售后培训/S,,售前/K | 售后培训/K, 6.协助营销中心做好各种售前、售后培训。
1842-s0006,人工智能招聘,span_mismatch,pending,True,0,通信行业/K | 智能家居/K | 产品策划/S,安防行业/K | 电子通信行业/K | 智能家居行业/K | 产品经理/S | 产品策划管理/S,,安防行业/K | 电子通/K | 产品策划管理经验/K, 任职要求： 1.两年以上安防行业、电子通信行业、智能家居行业产品经理经验或产品策划管理经验；
1842-s0007,人工智能招聘,agree_spans,pending,False,1,创新意识/T,创新意识/T,,趋势有敏锐的洞察/K, 2.对市场发展趋势有敏锐的洞察力和创新意识；
1842-s0008,人工智能招聘,span_mismatch,pending,True,1,需求分析/S,安防产品/K | 需求分析/S | 产品发布/S,,安防产品整体实现/K | 需求分析到产品发/S | 用户需求/K, 3.熟悉安防产品整体实现过程，包括从需求分析到产品发布，深刻理解用户需求；
1842-s0009,人工智能招聘,span_mismatch,pending,True,2,沟通能力/T | 团队协作能力/T | 独立工作能力/T | 敬业精神/T | 解决问题/S,跨部门沟通/T | 团队协作/T | 独立工作能力/T | 敬业精神/T,,跨部门沟通能力和/T | 解决问题的能力/T, 4.良好的跨部门沟通能力和团队协作能力，独立工作能力强，态度积极，有敬业精神和解决问题的能力；
1842-s0010,人工智能招聘,span_mismatch,pending,True,1,数据分析/S | 谈判/S,数据分析/S | 谈判能力/T,,数据分析能/S | 谈判能/T, 5.数据分析能力强及良好的分析、谈判能力。
1843-s0000,人工智能招聘,span_mismatch,pending,True,0,数据仓库/K | 建模/S,数据仓库建模/S | 指标建设/S,,数据仓库建模与指/S,岗位职责: 1、根据业务需求进行数据仓库建模与指标建设；
1843-s0001,人工智能招聘,span_mismatch,pending,True,2,数据提取/S | 数据挖掘/S,指标获取/S | 数据提取/S | 数据挖掘加工/S | 日常维护/S,,开发数据ETL，支持/S | 日常维护/S," 2、开发数据ETL，支持指标获取、数据提取,底层数据挖掘加工,整合以及日常维护；"
