dataset,id,rule_family,status,text_sha256
qwen_train,1901-s0002,tool_theory,candidate_requires_context_review,a9b2e03f6236083c310439bbac38915ec6b6f05ef8ccc5f40e0b21ee22bb4268
qwen_train,1901-s0002,transversal,candidate_requires_context_review,a9b2e03f6236083c310439bbac38915ec6b6f05ef8ccc5f40e0b21ee22bb4268
qwen_train,1902-s0001,experience,candidate_requires_context_review,03dbc322e0d17b91a720ca57bf0d70c81e2629bb98fade9791eb14102828b567
qwen_train,1902-s0002,coordination,candidate_requires_context_review,c3a6d1611a5d0b7b1e1cccd2f66ac3908d2590fead6c219e6e2eed7298db547d
qwen_train,1902-s0003,tool_theory,candidate_requires_context_review,622b7c30c09ad797ea72ea8d60329f7f5b53babc1d814f5958baed39535b407d
qwen_train,1902-s0004,experience,candidate_requires_context_review,81cf7b47c867253b0b9d20c7d785ed9921b263b04f8387369252c9835902ed20
qwen_train,1902-s0005,experience,candidate_requires_context_review,a418691d1b43825d594357e8713000da370605986ff8217b1cc1c5a1a3bd5321
qwen_train,1902-s0005,coordination,candidate_requires_context_review,a418691d1b43825d594357e8713000da370605986ff8217b1cc1c5a1a3bd5321
qwen_train,1902-s0006,coordination,candidate_requires_context_review,61c545ba57111629c62a8e24374e1391c12d083d2efaddb0b3c444b56550d7b4
qwen_train,1904-s0000,coordination,candidate_requires_context_review,f6678031054fa8ce688a86ce18a9209f2ce24c0ba416ddbcb96c7de9dfda4010
qwen_train,1904-s0001,experience,candidate_requires_context_review,fc4eea3a7113f6bb2f54a3f030cb69740b40c00fa655bee73651dabd4c74f96b
qwen_train,1904-s0001,coordination,candidate_requires_context_review,fc4eea3a7113f6bb2f54a3f030cb69740b40c00fa655bee73651dabd4c74f96b
qwen_train,1906-s0000,experience,candidate_requires_context_review,28d06e20acf7981fd34f46aa380806bf781c8998d33e14eca58d3c66a4ee86dd
qwen_train,1906-s0000,coordination,candidate_requires_context_review,28d06e20acf7981fd34f46aa380806bf781c8998d33e14eca58d3c66a4ee86dd
qwen_train,1906-s0000,transversal,candidate_requires_context_review,28d06e20acf7981fd34f46aa380806bf781c8998d33e14eca58d3c66a4ee86dd
qwen_train,1907-s0000,coordination,candidate_requires_context_review,a35fb337f6050557e269c03837a4685d9d7ac2226c9fb6e5dce54c550300fa91
qwen_train,1907-s0002,coordination,candidate_requires_context_review,cb61892a69e5ce1ac6b841d5975c447c0dfb169a51e698757acbd6ac9d55ad8c
qwen_train,1907-s0003,coordination,candidate_requires_context_review,47c8368e5d814c57389dc138a3ea3b1b03e652d2a7f2c5a12bf01c637596d64d
qwen_train,1907-s0004,coordination,candidate_requires_context_review,d41ce9891d618f80f6a3ed760fc999bf4aef541fad086773f1e644073fcdbbbf
qwen_train,1907-s0005,coordination,candidate_requires_context_review,59a181c18ebc630bc6f3577c3ee4fc9dec6ac22b1994370c831e5ab92fe347f2
qwen_train,1907-s0005,tool_theory,candidate_requires_context_review,59a181c18ebc630bc6f3577c3ee4fc9dec6ac22b1994370c831e5ab92fe347f2
qwen_train,1907-s0006,experience,candidate_requires_context_review,caf5bfc86eb781132e43dab310cc0e2e56b458123b596c34d27446157ae4b37e
qwen_train,1907-s0006,coordination,candidate_requires_context_review,caf5bfc86eb781132e43dab310cc0e2e56b458123b596c34d27446157ae4b37e
qwen_train,1907-s0007,experience,candidate_requires_context_review,00428f3ff3f3135b71f97891c4e9b77b27efae8cf2fa53eb52f06381e45682eb
qwen_train,1907-s0007,coordination,candidate_requires_context_review,00428f3ff3f3135b71f97891c4e9b77b27efae8cf2fa53eb52f06381e45682eb
qwen_train,1907-s0008,coordination,candidate_requires_context_review,de8a502ca2f848d999dd732cee237ee694ccf58135c1fb9ca1e9cacb6afe46e6
qwen_train,1907-s0008,tool_theory,candidate_requires_context_review,de8a502ca2f848d999dd732cee237ee694ccf58135c1fb9ca1e9cacb6afe46e6
qwen_train,1907-s0009,coordination,candidate_requires_context_review,4e36137794fc56f5e5f4e8430244ead3d835b29c52a9146823b6fd4fe9107fab
qwen_train,1907-s0010,coordination,candidate_requires_context_review,8e61e4804f704444535f8fb45019e88c8ff9bfc92b8c9375791dc28bd7d50e7f
qwen_train,1907-s0010,transversal,candidate_requires_context_review,8e61e4804f704444535f8fb45019e88c8ff9bfc92b8c9375791dc28bd7d50e7f
qwen_train,1907-s0011,coordination,candidate_requires_context_review,ed1bc08bfbe7d5c53bdc40fd3f126318b8b400a1b8181158c730bc0038392036
qwen_train,1907-s0011,transversal,candidate_requires_context_review,ed1bc08bfbe7d5c53bdc40fd3f126318b8b400a1b8181158c730bc0038392036
qwen_train,1910-s0000,coordination,candidate_requires_context_review,388a45c7654262fd4a7b71e81240b45ddea2703eb41d95a9208d8a6179c3bf52
qwen_train,1911-s0000,experience,candidate_requires_context_review,30a0ba9e92ef44e41d9fe44c27fd2379c14d64259fd1694953e238b810bf33da
qwen_train,1911-s0000,coordination,candidate_requires_context_review,30a0ba9e92ef44e41d9fe44c27fd2379c14d64259fd1694953e238b810bf33da
qwen_train,1911-s0000,transversal,candidate_requires_context_review,30a0ba9e92ef44e41d9fe44c27fd2379c14d64259fd1694953e238b810bf33da
qwen_train,1911-s0002,experience,candidate_requires_context_review,88356ee941f931f73b26fc933dc8324a9d4286f8c29073892c52128a188b8d5a
qwen_train,1911-s0002,coordination,candidate_requires_context_review,88356ee941f931f73b26fc933dc8324a9d4286f8c29073892c52128a188b8d5a
qwen_train,1911-s0002,tool_theory,candidate_requires_context_review,88356ee941f931f73b26fc933dc8324a9d4286f8c29073892c52128a188b8d5a
qwen_train,1911-s0004,experience,candidate_requires_context_review,5cc0312ef75dec5e2787da6ac7fb4363d8966887be0dfe0c6e139e7fbb3b92e5
qwen_train,1911-s0004,coordination,candidate_requires_context_review,5cc0312ef75dec5e2787da6ac7fb4363d8966887be0dfe0c6e139e7fbb3b92e5
qwen_train,1911-s0004,tool_theory,candidate_requires_context_review,5cc0312ef75dec5e2787da6ac7fb4363d8966887be0dfe0c6e139e7fbb3b92e5
qwen_train,1912-s0000,coordination,candidate_requires_context_review,5690c0b3b12d2514f16da790972f1ba96356f85b92b97b83dc78e90e146921cc
qwen_train,1912-s0001,coordination,candidate_requires_context_review,f6ffda2889f0acd88f39289dfbca5617a8d74e9dc69fd08dc120616973dfce0a
qwen_train,1912-s0003,coordination,candidate_requires_context_review,0f2f0a585cdf992e754b08049e23b54acf5f4858b65c265fb65994674449c3f0
qwen_train,1912-s0004,coordination,candidate_requires_context_review,0c8e64927d0cdb8613ea604803bc6fe680b6a04c0ede4189d9273cc358f55980
qwen_train,1912-s0005,experience,candidate_requires_context_review,0d520bf3165aa57d36cd7033ec4ab5aaa1bf76d3e25b064a4e61a7d854badcd8
qwen_train,1912-s0005,coordination,candidate_requires_context_review,0d520bf3165aa57d36cd7033ec4ab5aaa1bf76d3e25b064a4e61a7d854badcd8
qwen_train,1912-s0006,coordination,candidate_requires_context_review,b660961d7a6f763b62f1b000cefdfdd3f05d25d58639bc95aa071883b45695eb
qwen_train,1912-s0006,transversal,candidate_requires_context_review,b660961d7a6f763b62f1b000cefdfdd3f05d25d58639bc95aa071883b45695eb
qwen_train,1912-s0007,coordination,candidate_requires_context_review,55d425f642fe72604022fdb16f39bac9c3d8ab79edf472e2d0854e66bf10c141
qwen_train,1912-s0008,coordination,candidate_requires_context_review,e6027053a218f3d486759588bf4c70599e7e842e130563561678faf434b65cee
qwen_train,1913-s0000,coordination,candidate_requires_context_review,e2195edad06d8b0e6c3f503f43c620c6f2bf12c7e50ab5078392225f95b4af57
qwen_train,1913-s0001,coordination,candidate_requires_context_review,878ae3677493fa32ba231be41d95046f53649be47048e1c4a522101ee78c1d93
qwen_train,1913-s0001,transversal,candidate_requires_context_review,878ae3677493fa32ba231be41d95046f53649be47048e1c4a522101ee78c1d93
qwen_train,1913-s0007,coordination,candidate_requires_context_review,9b25c976b2a84b37f4ee0967ec037672c637d311b835b081d6ae2be9bdfe013a
qwen_train,1913-s0007,transversal,candidate_requires_context_review,9b25c976b2a84b37f4ee0967ec037672c637d311b835b081d6ae2be9bdfe013a
qwen_train,1913-s0008,coordination,candidate_requires_context_review,2e786bff758ba1fafee34e03fb7154d0e2ee2f9c962bd75f0cc96a666cd9d715
qwen_train,1913-s0008,transversal,candidate_requires_context_review,2e786bff758ba1fafee34e03fb7154d0e2ee2f9c962bd75f0cc96a666cd9d715
qwen_train,1915-s0000,coordination,candidate_requires_context_review,93e011195754c5b927a15d248c9d1c4cb10f2b8ca8fa3afdc64f5102c80dc8c0
qwen_train,1915-s0002,experience,candidate_requires_context_review,f43426cfceb98502659f9d01d4c2619141118108b930a86f23e971536e8cff6d
qwen_train,1915-s0002,coordination,candidate_requires_context_review,f43426cfceb98502659f9d01d4c2619141118108b930a86f23e971536e8cff6d
qwen_train,1915-s0004,experience,candidate_requires_context_review,e162ad3b5ff0b5a5f7493f1bffda780a9f47a90df0580f3fee1bd7354f665b15
qwen_train,1915-s0004,coordination,candidate_requires_context_review,e162ad3b5ff0b5a5f7493f1bffda780a9f47a90df0580f3fee1bd7354f665b15
qwen_train,1915-s0004,tool_theory,candidate_requires_context_review,e162ad3b5ff0b5a5f7493f1bffda780a9f47a90df0580f3fee1bd7354f665b15
qwen_train,1915-s0006,coordination,candidate_requires_context_review,e0106e9432025987dafa025171dafc4ae3a2f47c061306e36f4c481a8edc3efa
qwen_train,1915-s0006,transversal,candidate_requires_context_review,e0106e9432025987dafa025171dafc4ae3a2f47c061306e36f4c481a8edc3efa
qwen_train,1916-s0000,coordination,candidate_requires_context_review,2b0131c530b8c7f3aa52985bf9b6306b3808b92424bb4586e2eb6d5af30eb184
qwen_train,1916-s0001,coordination,candidate_requires_context_review,546d78127021b65cf2978a205bf81b6db8a125cd22eb344cd6daa84f83f1ae5c
qwen_train,1916-s0001,tool_theory,candidate_requires_context_review,546d78127021b65cf2978a205bf81b6db8a125cd22eb344cd6daa84f83f1ae5c
qwen_train,1916-s0001,transversal,candidate_requires_context_review,546d78127021b65cf2978a205bf81b6db8a125cd22eb344cd6daa84f83f1ae5c
qwen_train,1916-s0002,coordination,candidate_requires_context_review,ad0103d960b9791370be73dd9f3b214bb80e3637e13154d6a714759ec3456e75
qwen_train,1916-s0003,coordination,candidate_requires_context_review,792a89514920c3d494a18b6feb281c60c347ae63ddd7607c1abeef37b5c9dc96
qwen_train,1916-s0003,tool_theory,candidate_requires_context_review,792a89514920c3d494a18b6feb281c60c347ae63ddd7607c1abeef37b5c9dc96
qwen_train,1916-s0005,coordination,candidate_requires_context_review,e7ec6adf1a0221ff250bf0a62d3a259637b6dc58d85afe3f96e05f65d1439292
qwen_train,1916-s0006,experience,candidate_requires_context_review,40f5820bd8e192ff8b6caf63389b4735b5367df6758c8abb5120ff2a85e678f6
qwen_train,1916-s0006,coordination,candidate_requires_context_review,40f5820bd8e192ff8b6caf63389b4735b5367df6758c8abb5120ff2a85e678f6
qwen_train,1916-s0008,coordination,candidate_requires_context_review,5b9f1ffb32d61d8afec54d7a7abe375e26bbae16334f4a4e4e81589a969dccd5
qwen_train,1916-s0008,tool_theory,candidate_requires_context_review,5b9f1ffb32d61d8afec54d7a7abe375e26bbae16334f4a4e4e81589a969dccd5
qwen_train,1919-s0002,experience,candidate_requires_context_review,ca4efbdb76a7e6e0b48d86fd8b10fe6c25b491cf78178c929a159427944eb7cd
qwen_train,1919-s0002,coordination,candidate_requires_context_review,ca4efbdb76a7e6e0b48d86fd8b10fe6c25b491cf78178c929a159427944eb7cd
qwen_train,1920-s0000,coordination,candidate_requires_context_review,d7a29360e97bbd0338cd9182142d9918fda7c5e07b7eb7f908de0da70917d7a6
qwen_train,1920-s0001,coordination,candidate_requires_context_review,77cea9937171c5dd4b2a2bda933fcc2e80cf86f81eede4b82664af484507a1c2
qwen_train,1920-s0002,coordination,candidate_requires_context_review,455ac0e3444179f67613657ace91c4bb199ae669b8d1ae149ed6b5fc129a6875
qwen_train,1920-s0002,transversal,candidate_requires_context_review,455ac0e3444179f67613657ace91c4bb199ae669b8d1ae149ed6b5fc129a6875
qwen_train,1920-s0003,coordination,candidate_requires_context_review,805dfda8c561a9567d282f0c9a685a840f7268a06bda3a019a9c0f24202fd2a2
qwen_train,1920-s0005,coordination,candidate_requires_context_review,7fe33e2d0a157dc34f9be8b6561f81aa50ccb112739a6042bb54bc8f10612c9e
qwen_train,1920-s0005,tool_theory,candidate_requires_context_review,7fe33e2d0a157dc34f9be8b6561f81aa50ccb112739a6042bb54bc8f10612c9e
qwen_train,1920-s0006,experience,candidate_requires_context_review,16ae87a9654d67f4c0a07c05f17227b5a6b625a0aaec6a67bb03fbeb503a8c3a
qwen_train,1920-s0006,coordination,candidate_requires_context_review,16ae87a9654d67f4c0a07c05f17227b5a6b625a0aaec6a67bb03fbeb503a8c3a
qwen_train,1920-s0007,coordination,candidate_requires_context_review,0615bf2ab6f82afa5332ce68114db3c57fd4bdb4c9d2e0390fce53272be0eb51
qwen_train,1920-s0009,experience,candidate_requires_context_review,92e8d2908bc42272b34e10dfa0ae7d22a59d831a9d92f30b056c4c78d7b45de3
qwen_train,1920-s0009,coordination,candidate_requires_context_review,92e8d2908bc42272b34e10dfa0ae7d22a59d831a9d92f30b056c4c78d7b45de3
qwen_train,1922-s0008,tool_theory,candidate_requires_context_review,77503de07980adf1f430d01e577d3bf9bfa6f8aa14e5fdec2772516a7302bdad
qwen_train,1927-s0000,coordination,candidate_requires_context_review,0b90a0d20a246f2435da3e4b407c153c14fed04b4b0d5c5b37ddd4b5fe6dbf40
qwen_train,1927-s0002,coordination,candidate_requires_context_review,cae009154f98132dfa4a55542f1f08a6cae38d9caf9eed2984d3e0fa1ba4fc06
qwen_train,1927-s0003,coordination,candidate_requires_context_review,5c12c3f40ff2e828a3df8dd12ac2aef2e16c2f87a88d324a89ffc1a14f053beb
qwen_train,1927-s0004,coordination,candidate_requires_context_review,f651c8e2b893ce6481aea6b6f24d20bdb2ec5ebcadda0456f284ecc00d178293
qwen_train,1927-s0006,coordination,candidate_requires_context_review,ab748b03954ff9bb93fd247b58c556f33adddc22f121661aa1655253fe03a672
qwen_train,1928-s0001,transversal,candidate_requires_context_review,a000c467322ab2415ff52190476f805beff2f117825bf056969ddb5cb15530d8
qwen_train,1928-s0008,tool_theory,candidate_requires_context_review,8163c6a66c95e330f2e77ca229af7602d4312dc4d45ddf8d1f97232044479fcb
qwen_train,1928-s0010,experience,candidate_requires_context_review,32a0f3600420ac39184aab4f654909ad28c9fb043db59b25bd9e90f1adba1193
qwen_train,1930-s0000,coordination,candidate_requires_context_review,7f91c1226c39e8155e561dffc9ad002988e1106435fdb133c4674f4c3d5e4dcd
qwen_train,1930-s0000,tool_theory,candidate_requires_context_review,7f91c1226c39e8155e561dffc9ad002988e1106435fdb133c4674f4c3d5e4dcd
qwen_train,1930-s0001,coordination,candidate_requires_context_review,e7d9bbbf5a4db45e4017d4a2431c57cb4338d1fe27c7b605f46d16238ecb85c9
qwen_train,1930-s0001,tool_theory,candidate_requires_context_review,e7d9bbbf5a4db45e4017d4a2431c57cb4338d1fe27c7b605f46d16238ecb85c9
qwen_train,1930-s0004,coordination,candidate_requires_context_review,11626a2db3db236f185ddde97dd683ed97ea608a9e5a4c14f86d7ebab18f3a55
qwen_train,1930-s0004,transversal,candidate_requires_context_review,11626a2db3db236f185ddde97dd683ed97ea608a9e5a4c14f86d7ebab18f3a55
qwen_train,1931-s0001,experience,candidate_requires_context_review,63ff5eaf87a473a7f11bcc88feefe375f7ad1ff70326242e7ddcc99184edba6e
qwen_train,1931-s0001,coordination,candidate_requires_context_review,63ff5eaf87a473a7f11bcc88feefe375f7ad1ff70326242e7ddcc99184edba6e
qwen_train,1931-s0002,experience,candidate_requires_context_review,0c997d65ad2e9cf82f586b52327a51cbe8d7842cba39d04dbed776e03f0712b6
qwen_train,1931-s0002,coordination,candidate_requires_context_review,0c997d65ad2e9cf82f586b52327a51cbe8d7842cba39d04dbed776e03f0712b6
qwen_train,1931-s0002,tool_theory,candidate_requires_context_review,0c997d65ad2e9cf82f586b52327a51cbe8d7842cba39d04dbed776e03f0712b6
qwen_train,1931-s0003,coordination,candidate_requires_context_review,2120fc47c2d07bace26f8a7eb189fbc59ac72a007cc565f21a1de3f377ca9fdd
qwen_train,1931-s0005,experience,candidate_requires_context_review,c3f2fe23d14d4d53d675efda4ce2ae32a30736b37758209e83b7170aa9f9bd74
qwen_train,1931-s0008,coordination,candidate_requires_context_review,dda3b27ee3167e881362be66c53b714672ebf4d84d423112fb3d377d0449af89
qwen_train,1931-s0008,tool_theory,candidate_requires_context_review,dda3b27ee3167e881362be66c53b714672ebf4d84d423112fb3d377d0449af89
qwen_train,1931-s0008,transversal,candidate_requires_context_review,dda3b27ee3167e881362be66c53b714672ebf4d84d423112fb3d377d0449af89
qwen_train,1931-s0009,coordination,candidate_requires_context_review,e7212e02bf817e90b79114f8951c4eae577e9ecd757a21e147dc52356b5d4b92
qwen_train,1931-s0010,coordination,candidate_requires_context_review,c79396d11e22dbce3c0ada7360f520041d6b5117d1559bcde6501810eb6cc7ba
qwen_train,1932-s0001,coordination,candidate_requires_context_review,1c45ec5917f833816a661d66767ee750c16684dfa9c5b8de4e77c6a9d9476dc2
qwen_train,1932-s0001,transversal,candidate_requires_context_review,1c45ec5917f833816a661d66767ee750c16684dfa9c5b8de4e77c6a9d9476dc2
qwen_train,1932-s0002,coordination,candidate_requires_context_review,cb03b3b63239ba2d61cbbf2869376a66cb9d805ab7912aaa2951219e47a6f1e5
qwen_train,1932-s0003,coordination,candidate_requires_context_review,0476d63b2dacb47b81dcf5619508daa5398be9a8a9bec42c44e82d3fb8104d3e
qwen_train,1932-s0003,tool_theory,candidate_requires_context_review,0476d63b2dacb47b81dcf5619508daa5398be9a8a9bec42c44e82d3fb8104d3e
qwen_train,1932-s0003,transversal,candidate_requires_context_review,0476d63b2dacb47b81dcf5619508daa5398be9a8a9bec42c44e82d3fb8104d3e
qwen_train,1932-s0004,coordination,candidate_requires_context_review,45d12093d2722451e475112e560af225ca912040c89c43962b8c261b78680ab4
qwen_train,1932-s0004,tool_theory,candidate_requires_context_review,45d12093d2722451e475112e560af225ca912040c89c43962b8c261b78680ab4
qwen_train,1932-s0004,transversal,candidate_requires_context_review,45d12093d2722451e475112e560af225ca912040c89c43962b8c261b78680ab4
qwen_train,1932-s0007,coordination,candidate_requires_context_review,2f9adc1280ffc727ebd0ab3649429629ea0233444d29e50e21295b78a8cbcf5a
qwen_train,1932-s0007,transversal,candidate_requires_context_review,2f9adc1280ffc727ebd0ab3649429629ea0233444d29e50e21295b78a8cbcf5a
qwen_train,1932-s0008,coordination,candidate_requires_context_review,d9e0a63fcab7fa49d6c63ef5a797f4ea28b3e759add2437c2c2cd97cc59e925c
qwen_train,1932-s0008,tool_theory,candidate_requires_context_review,d9e0a63fcab7fa49d6c63ef5a797f4ea28b3e759add2437c2c2cd97cc59e925c
qwen_train,1932-s0010,experience,candidate_requires_context_review,54b8b9912f1f138845f374c8faa4728e1c5fdad9614b78375582bccb6e2f6467
qwen_train,1932-s0010,coordination,candidate_requires_context_review,54b8b9912f1f138845f374c8faa4728e1c5fdad9614b78375582bccb6e2f6467
qwen_train,1933-s0000,coordination,candidate_requires_context_review,8b64b60f4e905ff98c91e581bcf23876ebf45d33d90c30b1cdc4f11e5908186e
qwen_train,1933-s0002,coordination,candidate_requires_context_review,f4562c366f94af0d5e1b4419b0cfe83b122683b2a3e2da098b6c80577e4f75b4
qwen_train,1933-s0003,coordination,candidate_requires_context_review,48c747aa16a134a6b5426bc654c56764d0ecf86106ec18161496995afbbd096c
